contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date
CON011711,V0107,Structural Hydraulic Pump Premium,Structural,454.6,Net30,2023-02-10
CON011712,V0049,Fluid Bearing Premium,Fluid,848.29,Net30,2023-04-22
CON011713,V0080,Instrumentation Bearing,Instrumentation,2894.76,Net15,2024-01-27
CON011714,V0330,Instrumentation Circuit Breaker Standard,Instrumentation,2313.3,Net45,2022-04-12
CON011715,V0020,Electrical Steel Rod Kit,Electrical,622.83,Net60,2024-08-26
CON011716,V0357,Safety Pressure Gauge Premium,Safety,184.22,Net60,2024-01-30
CON011717,V0129,Fluid Safety Helmet Premium,Fluid,142.01,Net45,2022-02-03
CON011718,V0317,Structural Safety Helmet Heavy Duty,Structural,960.32,Net60,2022-10-05
CON011719,V0366,Structural Conveyor Belt Premium,Structural,402.72,Net45,2023-03-25
CON011720,V0223,Mechanical Pressure Gauge Standard,Mechanical,3027.93,Net60,2023-01-15
CON011721,V0321,Safety Welding Rod Kit,Safety,329.67,Net15,2021-06-07
CON011722,V0049,Mechanical Fasteners Premium,Mechanical,3415.95,Net30,2021-12-14
CON011723,V0157,Safety Pneumatic Cylinder,Safety,238.84,Net30,2022-04-03
CON011724,V0362,Structural Flow Meter Premium,Structural,1745.31,Net60,2021-12-04
CON011725,V0087,Safety Gearbox Premium,Safety,392.77,Net30,2022-12-22
CON011726,V0191,Mechanical Circuit Breaker Premium,Mechanical,3284.17,Net15,2023-03-29
CON011727,V0282,Instrumentation Safety Helmet,Instrumentation,1254.72,Net15,2022-07-04
CON011728,V0354,Electrical Gearbox Kit,Electrical,1846.92,Net60,2024-04-15
CON011729,V0275,Safety Control Panel,Safety,241.12,Net60,2024-11-04
CON011730,V0075,Structural Copper Wire Standard,Structural,2483.54,Net999,2023-09-04
CON011731,V0291,Safety Transformer Oil Premium,Safety,148.86,Net30,2021-03-08
CON011732,V0174,Mechanical Flow Meter,Mechanical,4146.49,Net30,2021-01-19
CON011733,V0100,Instrumentation Valves Heavy Duty,Instrumentation,3436.25,Net30,2021-11-04
CON011734,V0149,Electrical Circuit Breaker,Electrical,1839.58,Net30,2024-11-01
CON011735,V0133,Mechanical Flow Meter Premium,Mechanical,2346.75,Net45,2021-03-18
CON011736,V0019,Electrical Steel Rod Standard,Electrical,1551.16,Net30,2023-07-02
CON011737,V0051,Safety Control Panel Heavy Duty,Safety,456.5,Net30,2022-02-22
CON011738,V0294,Structural Gearbox Heavy Duty,Structural,2604.38,Net60,2021-03-02
CON011739,V0008,Safety Control Panel Heavy Duty,Safety,482.34,Net15,2023-06-07
CON011740,V0035,Safety Control Panel Heavy Duty,Safety,504.01,Net60,2024-03-31
CON011741,V0039,Electrical Bearing Heavy Duty,Electrical,1720.74,Net45,2024-11-27
CON011742,V0027,Safety Transformer Oil Standard,Safety,145.98,Net30,2022-09-23
CON011743,V0204,Safety Lubricant Standard,Safety,478.44,Net60,2023-09-14
CON011744,V0231,Structural Bearing Kit,Structural,1484.82,Net45,2023-10-26
CON011745,V0474,Mechanical Copper Wire Heavy Duty,Mechanical,3862.35,Net45,2024-03-05
CON011746,V0307,Electrical Conveyor Belt Standard,Electrical,1417.19,Net30,2022-06-19
CON011747,V0274,Electrical Gearbox Premium,Electrical,1225.36,Net45,2022-06-09
CON011748,V0297,Fluid Conveyor Belt,Fluid,2086.36,Net45,2021-08-03
CON011749,V0194,Fluid Safety Helmet Kit,Fluid,1437.12,Net45,2024-09-14
CON011750,V0253,Electrical Bearing Heavy Duty,Electrical,1775.32,Net15,2023-09-16
CON011751,,Structural PVC Pipe Heavy Duty,Structural,745.27,Net30,2024-04-23
CON011752,V0357,Safety Hydraulic Pump Heavy Duty,Safety,54.38,Net60,2022-02-27
CON011753,V0310,Instrumentation Copper Wire,Instrumentation,4035.24,Net30,2021-10-17
CON011754,V0361,Electrical Pneumatic Cylinder Kit,Electrical,286.91,Net45,2022-07-03
CON011755,V0329,Safety Pneumatic Cylinder Kit,Safety,237.0,Net30,2024-10-14
CON011756,V0257,Structural Pneumatic Cylinder Premium,Structural,3504.73,Net15,2024-09-15
CON011757,V0350,Electrical Transformer Oil Standard,Electrical,449.56,Net30,2024-02-02
CON011758,V0061,Electrical Copper Wire Premium,Electrical,1296.01,Net45,2022-09-10
CON011759,V0228,Structural Conveyor Belt Premium,Structural,389.26,Net45,2022-11-17
CON011760,V0369,Instrumentation Valves Heavy Duty,Instrumentation,3561.99,Net45,2021-12-28
CON011761,V0155,Safety Pressure Gauge Premium,Safety,174.76,Net15,2023-12-13
CON011762,V0023,Instrumentation Fasteners,Instrumentation,2225.97,Net30,2022-07-26
CON011763,V0122,Safety Lubricant Standard,Safety,504.78,Net15,2023-03-02
CON011764,V0110,Safety Hydraulic Pump Standard,Safety,104.48,Net15,2021-04-21
CON011765,V0256,Structural Hydraulic Pump Premium,Structural,419.77,Net60,2022-11-28
CON011766,V0058,Electrical Gearbox Premium,Electrical,1074.74,Net60,2022-08-19
CON011767,V0365,Mechanical Fasteners Premium,Mechanical,3388.22,Net30,2023-01-07
CON011768,V0340,Instrumentation Electric Motor Premium,Instrumentation,2549.53,Net30,2022-08-24
CON011769,V0223,Structural Bearing,Structural,1636.87,Net60,2024-06-08
CON011770,V0460,Instrumentation Valves Heavy Duty,Instrumentation,3339.47,Net15,2021-09-01
CON011771,V0455,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3843.58,Net45,2023-01-19
CON011772,V0055,Electrical Bearing Heavy Duty,Electrical,1624.94,Net15,2021-03-19
CON011773,V0245,Electrical Safety Helmet Kit,Electrical,1577.07,Net60,2024-06-09
CON011774,V0031,Mechanical Circuit Breaker Premium,Mechanical,3208.73,Net30,2024-05-12
CON011775,,Structural Conveyor Belt Standard,Structural,1699.67,Net30,2021-03-02
CON011776,V0186,Electrical Transformer Oil Standard,Electrical,386.78,Net30,2021-01-14
CON011777,V0423,Safety Transformer Oil Kit,Safety,481.37,Net15,2023-04-13
CON011778,V0467,Instrumentation Copper Wire Heavy Duty,Instrumentation,801.62,Net30,2024-09-12
CON011779,V0148,Instrumentation Circuit Breaker Standard,Instrumentation,2235.52,Net45,2021-06-30
CON011780,V0045,Instrumentation Flow Meter Heavy Duty,Instrumentation,2904.04,Net60,2024-01-10
CON011781,V0274,Safety Control Panel Kit,Safety,263.13,Net45,2023-11-25
CON011782,V0021,Electrical Circuit Breaker,Electrical,1834.83,Net15,2023-10-24
CON011783,V0352,Structural Pneumatic Cylinder Premium,Structural,3320.89,Net15,2021-11-02
CON011784,V0097,Fluid Pneumatic Cylinder,Fluid,2134.65,Net60,2022-03-31
CON011785,V0097,Safety Control Panel Kit,Safety,229.03,Net60,2023-02-16
CON011786,V0347,Structural Bearing Kit,Structural,1592.21,Net30,2022-07-09
CON011787,V0437,Instrumentation Pneumatic Cylinder Premium,Instrumentation,578.07,Net15,2024-08-17
CON011788,V0395,Mechanical Safety Helmet Standard,Mechanical,2556.93,Net15,2023-04-15
CON011789,V0286,Safety Control Panel Heavy Duty,Safety,478.07,Net15,2021-09-26
CON011790,V0481,Structural Transformer Oil Kit,Structural,2711.06,Net60,2021-09-02
CON011791,V0435,Mechanical Fasteners Heavy Duty,Mechanical,2875.81,Net45,9999-99-99
CON011792,V0368,Fluid Control Panel Premium,Fluid,2154.97,Net15,2023-09-08
CON011793,V0256,Fluid Safety Helmet Premium,Fluid,138.65,Net60,2022-01-06
CON011794,V0198,Safety Pressure Gauge Kit,Safety,375.44,Net60,2024-05-22
CON011795,V0372,Structural Gearbox Heavy Duty,Structural,2672.18,Net30,2021-05-25
CON011796,V0471,Safety Control Panel Heavy Duty,Safety,510.93,Net15,2023-03-12
CON011797,V0432,Electrical Lubricant Heavy Duty,Electrical,2567.8,Net45,2022-12-03
CON011798,V0395,Electrical PVC Pipe Premium,Electrical,2606.18,Net15,2021-07-07
CON011799,V0039,Safety Transformer Oil Premium,Safety,149.48,Net45,2024-07-08
CON011800,V0454,Structural Pneumatic Cylinder Premium,Structural,3565.23,Net45,2021-06-29
CON011801,V0126,Safety Control Panel,Safety,274.72,Net30,2022-11-16
CON011802,V0453,Instrumentation Copper Wire Heavy Duty,Instrumentation,846.66,Net30,2023-11-01
CON011803,V0494,Mechanical Circuit Breaker Premium,Mechanical,3113.61,Net15,2021-06-09
CON011804,V0265,Electrical Steel Rod Kit,Electrical,607.04,Net60,2023-11-19
CON011805,V0336,Structural Safety Helmet Heavy Duty,Structural,1042.41,Net60,2023-06-24
CON011806,V0258,Electrical PVC Pipe Premium,Electrical,2568.47,Net30,2021-04-07
CON011807,V0017,Instrumentation Bearing Premium,Instrumentation,2907.09,Net60,2023-06-13
CON011808,V0100,Safety Lubricant Kit,Safety,474.11,Net30,2021-08-17
CON011809,V0422,Safety Control Panel Heavy Duty,Safety,469.9,Net45,2023-11-18
CON011810,V0330,Structural Transformer Oil Kit,Structural,3103.44,Net45,2022-07-04
CON011811, V0475 ,Electrical Steel Rod Kit,Electrical,625.76,Net45,2021-01-21
CON011812,V0250,Fluid Control Panel Premium,Fluid,2369.44,Net45,2023-03-02
CON011813,V0424,Structural Pneumatic Cylinder Premium,Structural,3284.32,Net30,2022-04-02
CON011814,V0170,Instrumentation Fasteners,Instrumentation,2222.42,Net60,2021-01-27
CON011815,V0063,Safety Flow Meter Kit,Safety,343.14,Net45,2024-08-19
CON011816,V0358,Instrumentation Bearing,Instrumentation,2910.4,Net999,2022-01-17
CON011817,V0311,Safety Hydraulic Pump Heavy Duty,Safety,54.72,Net45,2023-02-25
CON011818,V0316,Structural Lubricant,Structural,3442.4,Net30,2022-01-24
CON011819,V0373,Safety Steel Rod Standard,Safety,171.68,Net30,2023-03-27
CON011820,V0373,Instrumentation Valves Heavy Duty,Instrumentation,3478.64,Net30,2021-03-28
CON011821,V0121,Structural Transformer Oil Kit,Structural,2912.44,Net45,2024-05-20
CON011822,V0108,Mechanical Fasteners Premium,Mechanical,3258.08,Net15,2024-05-04
CON011823,V0069,Instrumentation Bearing,Instrumentation,2825.07,Net30,2023-08-11
CON011824,V0388,Fluid Conveyor Belt Kit,Fluid,1267.06,Net15,2024-05-08
CON011825,V0105,Fluid Steel Rod Standard,Fluid,1983.12,Net45,2022-08-11
CON011826,V0303,Instrumentation Bearing,Instrumentation,2960.97,Net60,2022-12-23
CON011827,V0005,Safety Pressure Gauge Premium,Safety,186.33,Net15,2022-01-02
CON011828,V0029,Electrical Steel Rod Kit,Electrical,612.62,Net30,2023-07-21
CON011829,V0330,Safety Lubricant Standard,Safety,455.54,Net45,2024-08-07
CON011830,V0167,Mechanical Circuit Breaker Premium,Mechanical,3266.45,Net15,2023-08-20
CON011831,V0449,Structural Transformer Oil Kit,Structural,2905.65,Net30,2021-06-29
CON011832,V0215,Mechanical Conveyor Belt,Mechanical,3572.32,Net45,2023-07-01
CON011833,V0463,Electrical Conveyor Belt Standard,Electrical,1455.77,Net60,2023-07-17
CON011834,V0336,Structural Steel Rod Kit,Structural,1441.85,Net60,2021-10-11
CON011835,V0386,Electrical Transformer Oil Kit,Electrical,2210.6,Net15,2021-04-06
CON011836,V0498,Mechanical PVC Pipe Premium,Mechanical,1348.71,Net45,2024-08-17
CON011837,V0095,Mechanical Safety Helmet Standard,Mechanical,2690.77,Net30,2023-07-19
CON011838,V0379,Structural Steel Rod Kit,Structural,1553.23,Net30,2024-99-99
CON011839,V0360,Structural PVC Pipe Heavy Duty,Structural,808.24,Net60,2021-03-21
CON011840,V0414,Structural Hydraulic Pump Premium,Structural,429.91,Net15,2024-06-24
CON011841,V0087,Instrumentation Flow Meter Heavy Duty,Instrumentation,2754.38,Net30,2024-07-18
CON011842,V0068,Instrumentation Hydraulic Pump Premium,Instrumentation,3423.37,Net60,2021-03-31
CON011843,V0256,Mechanical Pressure Gauge Standard,Mechanical,2934.95,Net60,2022-07-26
CON011844,V0292,Structural Bearing,Structural,1894.13,Net30,2022-02-17
CON011845,V0210,Electrical PVC Pipe Premium,Electrical,2597.31,Net15,2024-04-22
CON011846,V0377,Structural Pressure Gauge Standard,Structural,1631.32,Net15,2021-06-19
CON011847,V0059,Mechanical Conveyor Belt,Mechanical,3620.16,Net60,2022-10-06
CON011848,V0032,Mechanical Welding Rod Heavy Duty,Mechanical,826.11,Net15,2024-01-03
CON011849,V0308,Safety Conveyor Belt,Safety,310.17,Net30,2024-99-99
CON011850,V0367,Mechanical Safety Helmet Standard,Mechanical,2390.64,Net999,2022-02-20
CON011851,V0370,Instrumentation Transformer Oil Kit,Instrumentation,1930.0,Net60,2023-12-25
CON011852,V0391,Safety Transformer Oil Kit,Safety,524.75,Net60,2023-06-29
CON011853,V0269,Mechanical Fasteners Heavy Duty,Mechanical,2998.83,Net60,2024-02-01
CON011854,V0101,Safety Pneumatic Cylinder,Safety,244.2,Net60,2021-12-05
CON011855,V0048,Instrumentation Bearing Premium,Instrumentation,2765.18,Net30,2022-09-30
CON011856,V0478,Fluid Pneumatic Cylinder,Fluid,1866.29,Net60,2023-09-21
CON011857,V0222,Electrical Gearbox Kit,Electrical,2024.87,Net45,2022-11-05
CON011858,V0143,Electrical Gearbox Kit,Electrical,1833.37,Net30,2022-08-04
CON011859,,Instrumentation Bearing,Instrumentation,2858.38,Net60,2024-01-19
CON011860, V0026 ,Electrical PVC Pipe Kit,Electrical,2096.71,Net30,2022-01-09
CON011861,V0450,Electrical Transformer Oil Standard,Electrical,440.49,Net15,2024-06-09
CON011862,V0447,Structural Transformer Oil Kit,Structural,3023.89,Net60,2022-03-27
CON011863,V0177,Fluid Bearing Premium,Fluid,973.72,Net60,2021-06-16
CON011864,V0335,Structural Pneumatic Cylinder Premium,Structural,3585.24,Net15,2023-04-25
CON011865,V0151,Fluid Flow Meter Kit,Fluid,247.68,Net30,2021-11-18
CON011866,V0291,Electrical Bearing Heavy Duty,Electrical,1667.93,Net30,2023-04-11
CON011867,V0421,Safety Pressure Gauge Premium,Safety,202.01,Net45,2024-12-28
CON011868,V0312,Safety Hydraulic Pump Standard,Safety,108.42,Net15,2021-07-27
CON011869,V0091,Instrumentation Bearing,Instrumentation,2674.96,Net60,2023-03-23
CON011870,V0394,Structural Transformer Oil Kit,Structural,3049.58,Net30,2023-07-18
CON011871,V0169,Safety Hydraulic Pump Heavy Duty,Safety,46.92,Net45,2022-02-25
CON011872,V0319,Structural Transformer Oil,Structural,608.87,Net45,2022-09-09
CON011873,V0137,Electrical PVC Pipe Premium,Electrical,2845.38,Net15,2023-05-10
CON011874,V0494,Safety Welding Rod Kit,Safety,290.3,Net15,2021-06-04
CON011875,V0104,Safety Control Panel Kit,Safety,244.36,Net15,2021-02-24
CON011876,V0244,Electrical Conveyor Belt Standard,Electrical,1415.26,Net60,2022-11-04
CON011877,V0320,Fluid Safety Helmet Standard,Fluid,634.15,Net45,2024-09-19
CON011878,V0459,Safety Transformer Oil Premium,Safety,135.37,Net45,2023-05-14
CON011879,V0065,Electrical Gearbox Kit,Electrical,2012.24,Net30,2024-10-04
CON011880,V0073,Mechanical Welding Rod Heavy Duty,Mechanical,834.79,Net15,2023-09-27
CON011881,V0116,Electrical Conveyor Belt Standard,Electrical,1388.2,Net30,2024-08-17
CON011882,V0030,Instrumentation Industrial Paint Heavy Duty,Instrumentation,4110.55,Net60,2023-04-14
CON011883,V0175,Fluid Conveyor Belt,Fluid,2091.28,Net60,2021-04-03
CON011884,V0109,Electrical Pneumatic Cylinder Kit,Electrical,292.02,Net15,2021-01-17
CON011885,V0377,Fluid Flow Meter Kit,Fluid,227.88,Net15,2022-11-27
CON011886,V0278,Instrumentation Electric Motor Premium,Instrumentation,2691.83,Net15,2022-03-16
CON011887,V0376,Structural Copper Wire Standard,Structural,2644.07,Net45,2022-09-07
CON011888,V0157,Mechanical Conveyor Belt,Mechanical,3393.01,Net30,2021-09-27
CON011889,V0124,Fluid Flow Meter Kit,Fluid,257.57,Net45,2023-03-15
CON011890,V0043,Safety Steel Rod Standard,Safety,180.41,Net15,9999-99-99
CON011891,V0247,Instrumentation Bearing Premium,Instrumentation,2954.67,Net15,2021-02-27
CON011892,V0210,Instrumentation Safety Helmet,Instrumentation,1211.74,Net15,2024-07-11
CON011893,V0207,Safety Hydraulic Pump Standard,Safety,108.84,Net60,2021-11-15
CON011894,V0356,Safety Control Panel Kit,Safety,255.2,Net60,2023-09-26
CON011895,V0477,Structural Hydraulic Pump Premium,Structural,424.51,Net15,2022-12-05
CON011896,V0045,Safety Conveyor Belt,Safety,286.25,Net60,2021-02-08
CON011897,V0443,Fluid Bearing Premium,Fluid,854.92,Net30,2022-09-02
CON011898,V0090,Mechanical Flow Meter Premium,Mechanical,2316.92,Net45,2024-11-22
CON011899,V0407,Instrumentation Bearing Premium,Instrumentation,2653.45,Net45,2024-04-21
CON011900,V0078,Instrumentation Bearing Premium,Instrumentation,2527.29,Net30,2022-08-08
CON011901,V0349,Mechanical PVC Pipe Premium,Mechanical,1462.06,Net30,2022-10-20
CON011902,V0488,Structural PVC Pipe Heavy Duty,Structural,816.33,Net15,2023-03-22
CON011903,V0050,Mechanical Conveyor Belt,Mechanical,3647.3,Net45,2021-04-02
CON011904,V0309,Electrical Conveyor Belt,Electrical,1840.25,Net15,2021-02-08
CON011905,V0360,Mechanical Copper Wire Heavy Duty,Mechanical,3865.26,Net60,2024-10-06
CON011906,V0342,Electrical Conveyor Belt Standard,Electrical,1550.32,Net30,2021-11-16
CON011907,V0302,Mechanical PVC Pipe Premium,Mechanical,1457.83,Net30,2024-03-14
CON011908,V0157,Instrumentation Hydraulic Pump Premium,Instrumentation,3319.36,Net30,2024-08-23
CON011909,V0426,Structural PVC Pipe Heavy Duty,Structural,747.82,Net30,2024-06-13
CON011910,V0343,Safety Pressure Gauge Kit,Safety,421.12,Net30,2025-13-45
CON011911,V0092,Fluid Safety Helmet Standard,Fluid,656.03,Net60,2023-01-03
CON011912,V0235,Fluid Conveyor Belt Kit,Fluid,1465.75,Net15,2021-01-25
CON011913,V0290,Mechanical Electric Motor Premium,Mechanical,980.74,Net30,2022-04-25
CON011914,V0290,Mechanical Fasteners Heavy Duty,Mechanical,3038.02,Net30,2024-12-19
CON011915,V0265,Electrical Transformer Oil Standard,Electrical,432.08,Net60,2022-03-05
CON011916,V0008,Structural Steel Rod Kit,Structural,1426.49,Net15,2023-12-02
CON011917,V0350,Electrical Gearbox Premium,Electrical,1196.45,Net30,2021-03-21
CON011918,V0213,Mechanical Safety Helmet Standard,Mechanical,2575.72,Net60,2024-04-27
CON011919,V0111,Structural Safety Helmet Heavy Duty,Structural,1007.22,Net60,2023-03-10
CON011920,V0075,Fluid Conveyor Belt Kit,Fluid,1428.42,Net60,2022-08-23
CON011921,V0194,Electrical Gearbox Premium,Electrical,1094.46,Net45,9999-99-99
CON011922,V0060,Mechanical PVC Pipe Premium,Mechanical,1356.48,Net60,2024-06-11
CON011923,V0394,Fluid Safety Helmet Standard,Fluid,581.43,Net30,2023-06-23
CON011924,V0078,Mechanical PVC Pipe Premium,Mechanical,1457.55,Net30,2021-09-08
CON011925,V0232,Safety Transformer Oil Heavy Duty,Safety,483.3,Net999,2024-10-20
CON011926,V0048,Electrical Transformer Oil Kit,Electrical,2093.8,Net30,2024-08-25
CON011927,V0040,Safety Transformer Oil Heavy Duty,Safety,489.2,Net45,2023-08-04
CON011928,V0444,Electrical Conveyor Belt Standard,Electrical,1553.28,Net45,2021-12-22
CON011929,V0424,Fluid Safety Helmet Kit,Fluid,1587.35,Net30,2022-04-07
CON011930,V0113,Structural Gearbox Heavy Duty,Structural,2485.29,Net15,2022-06-18
CON011931,V0404,Electrical Bearing Heavy Duty,Electrical,1667.72,Net30,2021-01-02
CON011932,V0321,Electrical Pneumatic Cylinder Kit,Electrical,269.89,Net15,2024-02-03
CON011933,V0421,Structural Bearing,Structural,1726.22,Net45,2021-03-27
CON011934,V0214,Mechanical Fasteners Premium,Mechanical,3528.18,Net45,2023-02-27
CON011935,V0085,Mechanical Copper Wire Heavy Duty,Mechanical,3881.16,Net30,2024-09-10
CON011936,V0248,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3861.12,Net15,2024-03-26
CON011937,V0435,Mechanical Fasteners Heavy Duty,Mechanical,3228.4,Net45,2021-12-06
CON011938,V0144,Electrical Gearbox Kit,Electrical,1959.45,Net45,2022-03-13
CON011939,V0171,Instrumentation Flow Meter Premium,Instrumentation,1486.61,Net15,2021-06-01
CON011940,V0132,Instrumentation Copper Wire Heavy Duty,Instrumentation,761.71,Net45,2022-08-09
CON011941,V0297,Safety Control Panel,Safety,251.3,Net45,2024-06-13
CON011942,V0478,Mechanical Circuit Breaker Heavy Duty,Mechanical,3922.87,Net60,2023-07-11
CON011943,V0238,Electrical Steel Rod Standard,Electrical,1353.21,Net45,2023-01-08
CON011944,V0063,Safety Pressure Gauge Kit,Safety,424.27,Net45,2021-06-27
CON011945,V0257,Mechanical Electric Motor Premium,Mechanical,910.88,Net15,2021-03-06
CON011946,V0329,Structural PVC Pipe Heavy Duty,Structural,821.52,Net30,2021-06-07
CON011947,V0206,Safety Flow Meter Kit,Safety,312.31,Net60,2024-09-05
CON011948,V0012,Safety Hydraulic Pump Heavy Duty,Safety,52.59,Net30,2023-02-05
CON011949,V0346,Safety Pressure Gauge Kit,Safety,422.71,Net45,2021-07-04
CON011950,V0323,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3770.35,Net60,2023-09-23
CON011951,V0172,Fluid Control Panel Premium,Fluid,2353.72,Net30,2022-08-13
CON011952, V0334 ,Structural PVC Pipe Heavy Duty,Structural,823.1,Net15,2021-06-13
CON011953,V0495,Safety Pneumatic Cylinder Kit,Safety,232.74,Net15,2021-03-20
CON011954,V0493,Electrical Conveyor Belt,Electrical,1794.07,Net15,2024-06-13
CON011955,V0184,Fluid Safety Helmet Kit,Fluid,1641.81,Net60,2021-11-24
CON011956,V0180,Fluid Lubricant Standard,Fluid,267.48,Net15,2021-01-08
