po_id,vendor_id,item_name,quantity,po_date,region
PO057367,V0244,Safety Transformer Oil Premium,270.0,2024-06-01 00:00:00,West
PO057368,V0346,Instrumentation Pneumatic Cylinder Premium,345.0,2025-07-29 00:00:00,North
PO057369,V0412,Instrumentation Circuit Breaker Standard,198.0,2024-08-30 00:00:00,south
PO057370,V0028,Instrumentation Safety Helmet,130.0,2024-08-08 00:00:00,North
PO057371,V0169,Instrumentation Copper Wire,139.0,2024-04-02 00:00:00,north
PO057372,V0013,Safety Hydraulic Pump Heavy Duty,82.0,2025-04-28 00:00:00,North
PO057373,V0027,Safety Hydraulic Pump Standard,97.0,2022-10-19 00:00:00,East
PO057374,,Structural Copper Wire Premium,244.0,2025-11-26 00:00:00,South
PO057375,V0237,Structural Conveyor Belt Standard,116.0,2025-11-11 00:00:00,South
PO057376,V0223,Mechanical Fasteners Heavy Duty,420.0,2022-05-14 00:00:00,North
PO057377,V0033,Instrumentation Flow Meter Heavy Duty,306.0,2025-04-06 00:00:00,South
PO057378,V0131,Electrical Pneumatic Cylinder Kit,54.0,2025-08-17 00:00:00,Central
PO057379,V0126,Structural Transformer Oil,180.0,2022-09-09 00:00:00,Central
PO057380,V0149,Electrical Pneumatic Cylinder Kit,388.0,2022-02-05 00:00:00,South
PO057381,V0320,Fluid Conveyor Belt,367.0,2023-11-04 00:00:00,North
PO057382,V0350,Electrical Lubricant Heavy Duty,159.0,2022-01-27 00:00:00,North
PO057383,,Safety Hydraulic Pump Standard,453.0,2024-09-29 00:00:00,north
PO057384,V0394,Electrical Steel Rod Kit,232.0,2022-07-27 00:00:00,South
PO057385,V0209,Structural Gearbox Heavy Duty,124.0,2025-03-31 00:00:00,South
PO057386,V0254,Safety Transformer Oil Standard,498.0,2024-07-27 00:00:00,South
PO057387,V0074,Instrumentation Flow Meter Premium,349.0,2022-03-13 00:00:00,South
PO057388,V0120,Instrumentation Circuit Breaker Standard,32.0,2025-05-17 00:00:00,Central
PO057389,V0364,Structural Transformer Oil Kit,410.0,2023-12-26 00:00:00,north
PO057390,V0491,Electrical Transformer Oil Standard,346.0,2024-09-20 00:00:00,West
PO057391,,Instrumentation Transformer Oil Kit,60.0,2023-08-24 00:00:00,East
PO057392,V0030,Structural Hydraulic Pump Premium,50.0,2023-09-20 00:00:00,West
PO057393,V0073,Safety Pneumatic Cylinder Kit,266.0,2023-12-15 00:00:00,Central
PO057394,V0222,Safety Control Panel Kit,171.0,2025-12-18 00:00:00,North
PO057395,V0367,Mechanical Electric Motor Premium,119.0,2023-07-23 00:00:00,North
PO057396,V0086,Mechanical Pressure Gauge Premium,67.0,2022-02-20 00:00:00,North
PO057397,V0378,Structural Bearing,231.0,2024-06-12 00:00:00,north
PO057398,,Fluid Safety Helmet Premium,50.0,2025-04-25 00:00:00,south
PO057399,V0388,Structural Bearing,340.0,2022-08-27 00:00:00,South
PO057400,V0274,Electrical Steel Rod Standard,160.0,2023-09-26 00:00:00,East
PO057401,V0300,Electrical Lubricant Heavy Duty,462.0,2023-05-22 00:00:00,Central
PO057402,V0128,Safety Hydraulic Pump Heavy Duty,147.0,2024-11-10 00:00:00,Central
PO057403,V0361,Mechanical PVC Pipe Premium,44.0,2024-07-20 00:00:00,West
PO057404,V0425,Fluid Lubricant Standard,86.0,2024-06-07 00:00:00,South
PO057405,V0440,Mechanical Fasteners Premium,427.0,2024-08-22 00:00:00,central
PO057406,V0015,Fluid Lubricant Standard,392.0,2023-03-01 00:00:00,South
PO057407,V0312,Safety Conveyor Belt Standard,196.0,2025-02-05 00:00:00,East
PO057408,V0496,Instrumentation Pneumatic Cylinder Premium,43.0,2025-08-10 00:00:00,West
PO057409,V0290,Electrical Steel Rod,53.0,2023-09-18 00:00:00,North
PO057410,V0089,Fluid Safety Helmet Premium,291.0,2023-05-19 00:00:00,East
PO057411,V0443,Safety Transformer Oil Heavy Duty,438.0,2022-08-27 00:00:00,North
PO057412,V0132,Electrical Gearbox Kit,392.0,2025-11-17 00:00:00,East
PO057413,V0025,Mechanical Pressure Gauge Standard,362.0,2025-07-21 00:00:00,West
PO057414,V0216,Safety Steel Rod Standard,345.0,2023-10-13 00:00:00,Central
PO057415,V0052,Electrical Gearbox Kit,144.0,2024-02-03 00:00:00,Central
PO057416,V0060,Mechanical Safety Helmet Standard,362.0,2024-04-26 00:00:00,North
PO057417,V0230,Safety Transformer Oil Premium,384.0,2024-10-11 00:00:00,North
PO057418,V0306,Safety Pressure Gauge Kit,429.0,2024-05-19 00:00:00,Central
PO057419,V0456,Instrumentation Bearing,152.0,2024-99-99,North
PO057420,V0353,Instrumentation Bearing,350.0,2023-10-07 00:00:00,East
PO057421,V0424,Safety Transformer Oil Kit,133.0,2025-05-12 00:00:00,North
PO057422,V0204,Structural Bearing Kit,118.0,2024-08-03 00:00:00,North
PO057423,V0158,Mechanical Conveyor Belt,464.0,2025-07-03 00:00:00,North
PO057424,V0294,Electrical Gearbox Premium,433.0,2022-12-01 00:00:00,north
PO057425,V0348,Electrical Steel Rod Standard,173.0,2025-02-27 00:00:00,East
PO057426,V0280,Electrical Gearbox Kit,315.0,2024-02-12 00:00:00,East
PO057427,V0132,Fluid Control Panel Premium,40.0,2023-01-04 00:00:00,East
PO057428,V0185,Instrumentation Transformer Oil Kit,219.0,2024-04-17 00:00:00,East
PO057429,V0223,Safety Hydraulic Pump Heavy Duty,454.0,2023-04-10 00:00:00,North
PO057430,V0007,Safety Gearbox Premium,285.0,2022-12-03 00:00:00,North
PO057431,V0444,Safety Transformer Oil Premium,239.0,2024-09-01 00:00:00,Central
PO057432,V0250,Fluid Pneumatic Cylinder,293.0,2023-03-24 00:00:00,North
PO057433,V0378,Structural Bearing Kit,405.0,2022-12-09 00:00:00,North
PO057434,V0090,Safety Lubricant Kit,38.0,2023-06-26 00:00:00,North
PO057435,V0273,Mechanical Safety Helmet Standard,378.0,2023-04-13 00:00:00,South
PO057436,V0466,Safety Conveyor Belt Standard,52.0,2024-09-28 00:00:00,Central
PO057437,V0109,Fluid Steel Rod Standard,99.0,2022-03-29 00:00:00,East
PO057438,V0173,Safety Gearbox Premium,354.0,2023-01-26 00:00:00,West
PO057439,V0192,Safety Steel Rod Standard,178.0,2025-10-17 00:00:00,North
PO057440,,Fluid Conveyor Belt,431.0,2025-07-23 00:00:00,South
PO057441,V0298,Fluid Safety Helmet Kit,227.0,2025-06-15 00:00:00,Central
PO057442,V0194,Fluid Bearing Premium,269.0,2022-06-11 00:00:00,North
PO057443,V0339,Safety Gearbox Premium,114.0,2025-03-15 00:00:00,Central
PO057444,V0239,Electrical Steel Rod,335.0,2025-09-27 00:00:00,West
PO057445,V0082,Safety Conveyor Belt,107.0,2022-03-24 00:00:00,South
PO057446,V0475,Safety Lubricant Standard,389.0,2023-10-31 00:00:00,East
PO057447,V0125,Fluid Bearing Premium,386.0,2024-04-17 00:00:00,west
PO057448,V0277,Electrical PVC Pipe Kit,303.0,2024-04-10 00:00:00,Central
PO057449,V0033,Safety Transformer Oil Standard,207.0,2023-10-20 00:00:00,South
PO057450,V0462,Safety Hydraulic Pump Heavy Duty,166.0,2025-10-31 00:00:00,East
PO057451,V0466,Fluid Safety Helmet Premium,165.0,2022-08-12 00:00:00,Central
PO057452,V0183,Safety Transformer Oil Kit,190.0,2023-06-28 00:00:00,East
PO057453,V0063,Electrical Gearbox Kit,149.0,2022-05-09 00:00:00,West
PO057454,V0386,Safety Control Panel Heavy Duty,52.0,2025-11-04 00:00:00,South
PO057455,V0131,Fluid Lubricant Standard,46.0,2023-04-24 00:00:00,central
,V0352,Fluid Conveyor Belt,61.0,2023-09-24 00:00:00,South
PO057457, V0460 ,Safety Pneumatic Cylinder,474.0,2023-01-27 00:00:00,central
PO057458,V0292,Mechanical Circuit Breaker Premium,499.0,2022-02-13 00:00:00,north
PO057459,V0435,Instrumentation Industrial Paint Heavy Duty,280.0,2024-07-07 00:00:00,East
PO057460,V0115,Electrical Lubricant Heavy Duty,394.0,2024-03-24 00:00:00,North
PO057461,V0458,Instrumentation Copper Wire Heavy Duty,268.0,2024-11-27 00:00:00,North
PO057462,V0116,Safety Lubricant Standard,119.0,2025-08-28 00:00:00,North
PO057463,V0115,Safety Control Panel,260.0,2023-04-18 00:00:00,North
PO057464,V0444,Electrical Copper Wire Premium,241.0,2022-11-04 00:00:00,Central
PO057465,V0272,Safety Hydraulic Pump Standard,68.0,2025-03-28 00:00:00,South
PO057466,V0401,Electrical Steel Rod Kit,435.0,2024-11-04 00:00:00,South
,V0402,Fluid Lubricant Standard,322.0,2024-06-28 00:00:00,south
PO057468,V0324,Safety Lubricant Kit,16.0,2024-02-27 00:00:00,Central
PO057469,V0097,Electrical Steel Rod Kit,41.0,2025-11-24 00:00:00,west
PO057470,V0346,Electrical Conveyor Belt Heavy Duty,150.0,2025-01-25 00:00:00,North
PO057471,V0034,Mechanical Pressure Gauge Standard,163.0,2022-06-25 00:00:00,South
PO057472,V0102,Electrical Conveyor Belt Heavy Duty,223.0,2025-08-05 00:00:00,Central
PO057473,V0321,Electrical Conveyor Belt Standard,210.0,2025-07-20 00:00:00,North
PO057474,V0457,Instrumentation Bearing Premium,303.0,2024-06-02 00:00:00,West
PO057475,V0387,Fluid Pneumatic Cylinder,333.0,2022-03-10 00:00:00,West
PO057476,V0166,Mechanical Welding Rod Heavy Duty,205.0,2023-12-27 00:00:00,North
PO057477,V0413,Structural Bearing,102.0,2025-07-08 00:00:00,North
PO057478,V0485,Electrical Conveyor Belt,,2022-06-27 00:00:00,West
PO057479,V0166,Instrumentation Bearing,271.0,2025-04-09 00:00:00,North
PO057480,V0097,Mechanical Fasteners Heavy Duty,474.0,2022-07-31 00:00:00,West
PO057481,V0101,Structural PVC Pipe Heavy Duty,356.0,2024-08-22 00:00:00,South
PO057482,V0197,Electrical Conveyor Belt Heavy Duty,429.0,2022-01-16 00:00:00,South
PO057483,V0029,Structural Flow Meter Premium,489.0,2022-11-24 00:00:00,south
PO057484,V0241,Mechanical Fasteners Heavy Duty,440.0,2025-10-26 00:00:00,West
PO057485,V0367,Fluid Conveyor Belt,296.0,2023-07-03 00:00:00,North
PO057486,V0257,Fluid Safety Helmet Premium,330.0,2023-01-17 00:00:00,West
PO057487,V0487,Structural Conveyor Belt Standard,476.0,2023-05-02 00:00:00,North
PO057488,V0229,Safety Pressure Gauge Kit,160.0,2024-05-26 00:00:00,North
PO057489,V0006,Electrical Steel Rod Kit,483.0,2023-05-08 00:00:00,South
PO057490,V0233,Electrical Transformer Oil Kit,52.0,2024-06-23 00:00:00,East
PO057491,V0467,Safety Hydraulic Pump Heavy Duty,217.0,2023-05-28 00:00:00,East
PO057492,V0050,Mechanical Fasteners Heavy Duty,47.0,2025-09-16 00:00:00,Central
PO057493,V0114,Structural Copper Wire Premium,69.0,2023-03-17 00:00:00,North
PO057494,V0358,Structural Copper Wire Standard,165.0,2024-08-05 00:00:00,South
PO057495,V0148,Instrumentation Flow Meter Premium,235.0,2023-05-26 00:00:00,South
PO057496,V0383,Electrical PVC Pipe Premium,169.0,2024-12-29 00:00:00,East
PO057497,V0209,Structural Transformer Oil Kit,151.0,2022-04-03 00:00:00,South
PO057498,V0399,Safety Control Panel Heavy Duty,49.0,2022-05-18 00:00:00,West
PO057499,V0271,Instrumentation Electric Motor Premium,464.0,2023-03-23 00:00:00,West
PO057500,V0043,Fluid Safety Helmet Standard,438.0,2022-06-04 00:00:00,east
PO057501,V0192,Safety Control Panel,,2024-12-12 00:00:00,North
PO057502,V0166,Safety Conveyor Belt Standard,400.0,2023-06-23 00:00:00,North
PO057503,V0407,Structural Lubricant,498.0,2023-01-30 00:00:00,south
PO057504,V0312,Fluid Flow Meter Kit,10.0,2023-08-12 00:00:00,East
PO057505,V0388,Mechanical Circuit Breaker Premium,378.0,2022-06-03 00:00:00,South
PO057506,V0186,Safety Steel Rod Standard,372.0,2023-01-21 00:00:00,west
PO057507,V0346,Instrumentation Electric Motor Premium,469.0,2023-12-07 00:00:00,north
PO057508,V0035,Mechanical Fasteners Heavy Duty,25.0,2025-10-12 00:00:00,East
PO057509,V0020,Fluid Lubricant Standard,341.0,2024-09-13 00:00:00,central
PO057510,V0144,Electrical Pneumatic Cylinder Kit,246.0,2022-09-02 00:00:00,North
PO057511,V0387,Instrumentation Flow Meter Premium,132.0,2024-06-14 00:00:00,West
PO057512,V0261,Safety Lubricant Kit,124.0,2025-02-24 00:00:00,North
PO057513,V0202,Safety Flow Meter Kit,232.0,2022-10-20 00:00:00,north
PO057514,V0452,Fluid Conveyor Belt,214.0,9999-99-99,West
PO057515,V0246,Electrical Steel Rod Standard,303.0,2022-09-12 00:00:00,North
PO057516,V0306,Safety Hydraulic Pump Heavy Duty,299.0,2022-05-14 00:00:00,Central
PO057517,V0495,Safety Lubricant Standard,70.0,2022-08-11 00:00:00,west
PO057518,V0254,Safety Flow Meter Kit,370.0,2023-08-11 00:00:00,South
PO057519,V0393,Mechanical Electric Motor Premium,375.0,2024-08-02 00:00:00,East
PO057520,V0206,Structural Copper Wire Standard,76.0,2024-02-21 00:00:00,East
PO057521,V0019,Safety Conveyor Belt,164.0,2022-12-16 00:00:00,north
PO057522,V0420,Electrical Safety Helmet Kit,,2022-02-21 00:00:00,East
PO057523,V0473,Structural Conveyor Belt Premium,387.0,2024-06-30 00:00:00,East
PO057524,V0217,Structural Lubricant,158.0,2023-02-24 00:00:00,west
PO057525,V0248,Fluid Flow Meter Kit,204.0,2023-06-07 00:00:00,Central
PO057526,V0212,Fluid Steel Rod Standard,203.0,2024-08-02 00:00:00,South
PO057527,V0499,Electrical Gearbox Kit,65.0,2025-01-08 00:00:00,Central
PO057528,V0455,Fluid Safety Helmet Premium,381.0,2024-09-13 00:00:00,East
PO057529,V0022,Instrumentation Bearing,37.0,2023-04-14 00:00:00,Central
PO057530,V0391,Fluid Steel Rod Standard,316.0,2023-12-06 00:00:00,East
PO057531,V0299,Electrical Conveyor Belt Heavy Duty,182.0,2023-10-02 00:00:00,South
PO057532,V0013,Mechanical Pressure Gauge Standard,217.0,2022-09-05 00:00:00,North
PO057533, V0221 ,Electrical Conveyor Belt,212.0,2023-07-29 00:00:00,South
PO057534,V0075,Instrumentation Flow Meter Premium,,2023-10-25 00:00:00,central
PO057535,V0441,Mechanical Electric Motor Standard,147.0,2023-12-16 00:00:00,East
PO057536,V0006,Instrumentation Copper Wire Heavy Duty,482.0,2024-05-05 00:00:00,South
PO057537,V0441,Instrumentation Electric Motor Premium,14.0,2023-09-18 00:00:00,East
PO057538,V0472,Electrical PVC Pipe Premium,104.0,2024-07-14 00:00:00,West
PO057539,V0039,Structural Conveyor Belt Standard,5.0,2023-02-02 00:00:00,North
PO057540,V0360,Electrical Safety Helmet Kit,309.0,2022-05-12 00:00:00,Central
PO057541,V0270,Electrical Circuit Breaker,,2025-08-28 00:00:00,Central
PO057542,V0479,Instrumentation Safety Helmet,112.0,2022-07-20 00:00:00,West
PO057543,V0401,Electrical Bearing Heavy Duty,143.0,2024-03-22 00:00:00,South
PO057544,V0348,Structural Pneumatic Cylinder Premium,166.0,2024-11-14 00:00:00,East
PO057545,V0466,Mechanical Circuit Breaker Heavy Duty,138.0,2024-12-29 00:00:00,central
PO057546,V0082,Mechanical Flow Meter Premium,138.0,2023-11-01 00:00:00,South
PO057547, V0187 ,Mechanical Copper Wire Heavy Duty,365.0,2025-04-28 00:00:00,Central
PO057548,V0425,Safety Hydraulic Pump Heavy Duty,388.0,2022-12-27 00:00:00,South
PO057549,V0053,Mechanical Flow Meter,37.0,2024-04-08 00:00:00,East
PO057550,V0470,Fluid Conveyor Belt Kit,43.0,2024-04-04 00:00:00,Central
PO057551,V0376,Mechanical Welding Rod Heavy Duty,15.0,2023-04-19 00:00:00,Central
PO057552,V0220,Electrical Steel Rod Standard,363.0,2024-08-27 00:00:00,West
PO057553,V0169,Mechanical Fasteners Premium,7.0,2025-07-28 00:00:00,North
PO057554,V0075,Safety Lubricant Kit,201.0,2022-02-08 00:00:00,central
PO057555,V0048,Fluid Steel Rod Standard,34.0,2022-01-29 00:00:00,west
PO057556,V0212,Electrical Pneumatic Cylinder Kit,303.0,2025-01-22 00:00:00,South
PO057557,V0425,Electrical Gearbox Premium,266.0,2025-08-18 00:00:00,South
PO057558,V0259,Structural Steel Rod Kit,352.0,2024-12-06 00:00:00,South
PO057559,V0223,Fluid Bearing Premium,249.0,9999-99-99,north
PO057560, V0158 ,Electrical Gearbox Kit,308.0,2023-07-04 00:00:00,North
PO057561,V0082,Electrical Gearbox Kit,24.0,2023-04-03 00:00:00,south
PO057562,V0496,Structural Copper Wire Standard,88.0,2025-01-28 00:00:00,West
PO057563,V0013,Mechanical Pressure Gauge Standard,446.0,2023-02-03 00:00:00,north
PO057564,V0155,Electrical PVC Pipe Kit,80.0,2022-04-03 00:00:00,Central
PO057565,V0386,Instrumentation Industrial Paint Heavy Duty,400.0,2022-09-13 00:00:00,South
PO057566,V0253,Safety Pressure Gauge Kit,167.0,2023-09-03 00:00:00,North
PO057567,V0155,Structural Safety Helmet Heavy Duty,497.0,2025-01-25 00:00:00,Central
PO057568,V0497,Safety Flow Meter Kit,137.0,2025-09-29 00:00:00,West
PO057569,V0309,Fluid Control Panel Premium,110.0,2024-01-20 00:00:00,east
PO057570,V0148,Mechanical Safety Helmet Standard,392.0,2024-08-28 00:00:00,South
PO057571,V0427,Safety Steel Rod Standard,351.0,2024-11-04 00:00:00,East
PO057572,V0076,Structural Copper Wire Standard,99.0,2022-08-02 00:00:00,South
PO057573,V0230,Electrical PVC Pipe Premium,431.0,2024-04-08 00:00:00,North
PO057574,V0423,Safety Gearbox Premium,448.0,2024-02-04 00:00:00,South
PO057575,V0494,Structural Steel Rod Kit,104.0,2024-06-06 00:00:00,East
PO057576,V0190,Fluid Safety Helmet Standard,391.0,2022-01-21 00:00:00,South
PO057577,V0071,Electrical Steel Rod,459.0,2024-11-29 00:00:00,East
PO057578,V0280,Instrumentation Bearing Premium,169.0,2024-12-20 00:00:00,East
PO057579,V0473,Structural Conveyor Belt Standard,457.0,2022-04-07 00:00:00,east
PO057580,V0335,Instrumentation Fasteners,307.0,2025-10-20 00:00:00,east
PO057581,V0300,Safety Hydraulic Pump Standard,357.0,2023-06-26 00:00:00,Central
PO057582,V0154,Electrical Steel Rod Standard,95.0,2022-05-21 00:00:00,North
PO057583,V0302,Instrumentation Flow Meter Premium,277.0,2024-11-06 00:00:00,North
PO057584,V0446,Electrical Gearbox Kit,17.0,2025-11-01 00:00:00,east
PO057585,V0187,Mechanical Flow Meter,238.0,2025-06-25 00:00:00,Central
PO057586,V0125,Safety Control Panel,113.0,2022-03-19 00:00:00,West
PO057587,V0238,Mechanical Fasteners Premium,297.0,2025-10-06 00:00:00,Central
PO057588,V0187,Instrumentation Copper Wire,1.0,2022-09-23 00:00:00,Central
PO057589,V0233,Fluid Conveyor Belt Kit,47.0,2023-07-31 00:00:00,East
PO057590,V0050,Structural Steel Rod Kit,250.0,2023-08-06 00:00:00,Central
PO057591,V0168,Structural Transformer Oil,129.0,2024-04-03 00:00:00,West
PO057592,V0415,Fluid Safety Helmet Standard,52.0,2023-01-14 00:00:00,North
PO057593,V0197,Electrical Transformer Oil Kit,365.0,2025-02-12 00:00:00,south
PO057594,V0486,Safety Pneumatic Cylinder,464.0,2024-12-15 00:00:00,Central
PO057595,V0355,Electrical PVC Pipe Premium,201.0,2022-12-16 00:00:00,Central
PO057596,V0183,Instrumentation Industrial Paint Heavy Duty,393.0,2024-06-04 00:00:00,East
PO057597,V0129,Fluid Safety Helmet Kit,467.0,2022-05-15 00:00:00,north
PO057598,V0343,Safety Flow Meter Kit,376.0,2024-08-15 00:00:00,North
PO057599,V0152,Fluid Flow Meter Kit,455.0,2023-02-25 00:00:00,central
PO057600,V0466,Electrical PVC Pipe Premium,,2023-06-22 00:00:00,Central
PO057601,V0060,Instrumentation Bearing,194.0,2025-11-19 00:00:00,North
PO057602,V0015,Instrumentation Bearing,216.0,2024-02-13 00:00:00,South
PO057603,V0113,Safety Hydraulic Pump Heavy Duty,364.0,2022-03-11 00:00:00,West
PO057604,V0302,Structural Hydraulic Pump Premium,235.0,2025-01-21 00:00:00,North
PO057605,V0420,Electrical Gearbox Kit,119.0,2024-07-25 00:00:00,East
PO057606,V0089,Electrical Copper Wire Premium,244.0,2023-03-22 00:00:00,East
PO057607,V0289,Instrumentation Flow Meter Kit,473.0,2024-06-07 00:00:00,Central
PO057608,V0074,Structural Safety Helmet Heavy Duty,182.0,2023-02-17 00:00:00,South
PO057609,V0277,Electrical Steel Rod Standard,431.0,2022-06-10 00:00:00,Central
PO057610,V0009,Electrical Conveyor Belt Standard,464.0,2023-06-21 00:00:00,North
PO057611,V0274,Structural Pressure Gauge Standard,478.0,2025-03-01 00:00:00,East
PO057612,V0253,Structural Valves Standard,59.0,2023-02-04 00:00:00,North
PO057613,V0024,Electrical Steel Rod,28.0,2025-11-13 00:00:00,South
PO057614,V0345,Structural Transformer Oil Kit,185.0,2022-07-11 00:00:00,East
PO057615,V0282,Mechanical Circuit Breaker Heavy Duty,368.0,2024-11-23 00:00:00,North
PO057616,V0312,Safety Lubricant Kit,111.0,2022-06-24 00:00:00,East
PO057617,V0257,Safety Steel Rod Standard,351.0,2023-01-25 00:00:00,West
PO057618,V0361,Mechanical Circuit Breaker Premium,39.0,2024-07-13 00:00:00,West
PO057619,V0256,Electrical Gearbox Premium,,2022-10-01 00:00:00,West
PO057620,V0464,Structural Pressure Gauge Standard,349.0,2022-11-07 00:00:00,North
PO057621,V0473,Instrumentation Industrial Paint Heavy Duty,41.0,2025-04-22 00:00:00,East
PO057622,V0363,Instrumentation Electric Motor Premium,17.0,2023-02-17 00:00:00,north
PO057623,V0459,Mechanical Pressure Gauge Premium,468.0,2024-12-01 00:00:00,Central
PO057624,V0464,Mechanical Circuit Breaker Heavy Duty,205.0,2022-01-15 00:00:00,North
PO057625,V0131,Structural Bearing Kit,289.0,2023-09-18 00:00:00,Central
PO057626,V0497,Safety Pneumatic Cylinder,,2023-11-27 00:00:00,west
PO057627,V0134,Safety Lubricant Standard,230.0,2022-01-14 00:00:00,North
PO057628,V0009,Instrumentation Pneumatic Cylinder Premium,237.0,2025-08-24 00:00:00,North
PO057629,V0483,Mechanical Conveyor Belt,128.0,2023-04-15 00:00:00,Central
,V0114,Electrical Copper Wire Premium,76.0,2022-01-07 00:00:00,north
PO057631,V0289,Mechanical Circuit Breaker Heavy Duty,373.0,2025-08-08 00:00:00,Central
PO057632,V0487,Safety Steel Rod Standard,13.0,2024-12-10 00:00:00,North
PO057633,V0027,Electrical PVC Pipe Premium,187.0,2023-04-16 00:00:00,East
PO057634,V0135,Electrical Safety Helmet Kit,59.0,2023-07-22 00:00:00,East
